source,source_stream,query,record_id,title,abstract,authors,year,journal,doi,pmid,pmcid,url,publication_type,is_preprint,retrieved_at
pubmed,peer_reviewed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",a528d61688b4463a48f8106e558a6d66,Harnessing matrix stiffness to engineer a bone marrow niche for hematopoietic stem cell rejuvenation.,,Zhang X; Cao D; Xu L; Xu Y; Gao Z; Pan Y; Jiang M; Wei Y,2023,Cell stem cell,,37028404,,https://pubmed.ncbi.nlm.nih.gov/37028404/,"Journal Article; Research Support, Non-U.S. Gov't",False,2026-04-23T01:40:55
pubmed,peer_reviewed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",05e0e4a8f2f986c35a848eb384472cbc,Cell-type-specific aging clocks to quantify aging and rejuvenation in neurogenic regions of the brain.,,Buckley MT; Sun ED; George BM; Liu L; Schaum N; Xu L; Reyes JM; Goodell MA,2023,Nature aging,,37118510,,https://pubmed.ncbi.nlm.nih.gov/37118510/,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",False,2026-04-23T01:40:55
pubmed,peer_reviewed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",4dd7247250cff2fc821447bc5a3c4fae,Stem cells to reverse aging.,,Chang L; Fan W; Pan X; Zhu X,2022,Chinese medical journal,,35089883,,https://pubmed.ncbi.nlm.nih.gov/35089883/,Journal Article,False,2026-04-23T01:40:55
pubmed,peer_reviewed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",c3a76d3b7187ba1c68930852c69f760a,Multi-omic rejuvenation of human cells by maturation phase transient reprogramming.,,Gill D; Parry A; Santos F; Okkenhaug H; Todd CD; Hernando-Herraez I; Stubbs TM; Milagre I,2022,eLife,,35390271,,https://pubmed.ncbi.nlm.nih.gov/35390271/,"Journal Article; Research Support, Non-U.S. Gov't",False,2026-04-23T01:40:55
pubmed,peer_reviewed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",7b90976c4e9256f1569626ac5ac4e4c6,Reversibility of irreversible aging.,,Galkin F; Zhang B; Dmitriev SE; Gladyshev VN,2019,Ageing research reviews,,30513346,,https://pubmed.ncbi.nlm.nih.gov/30513346/,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Review",False,2026-04-23T01:40:55
pubmed,peer_reviewed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",db53c151a659c448b80bde37dc55a145,Spatial transcriptomic clocks reveal cell proximity effects in brain ageing.,,Sun ED; Zhou OY; Hauptschein M; Rappoport N; Xu L; Navarro Negredo P; Liu L; Rando TA,2025,Nature,,39695234,,https://pubmed.ncbi.nlm.nih.gov/39695234/,"Journal Article; Research Support, N.I.H., Extramural",False,2026-04-23T01:40:55
pubmed,peer_reviewed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",cd1882e0013bc75870cd641d883a1151,Multi-omic rejuvenation of naturally aged tissues by a single cycle of transient reprogramming.,,Chondronasiou D; Gill D; Mosteiro L; Urdinguio RG; Berenguer-Llergo A; Aguilera M; Durand S; Aprahamian F,2022,Aging cell,,35235716,,https://pubmed.ncbi.nlm.nih.gov/35235716/,"Journal Article; Research Support, Non-U.S. Gov't",False,2026-04-23T01:40:55
pubmed,peer_reviewed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",63e9afff924278b8dac60e7f5c8229e9,Emerging rejuvenation strategies-Reducing the biological age.,,Zhang B; Trapp A; Kerepesi C; Gladyshev VN,2022,Aging cell,,34972247,,https://pubmed.ncbi.nlm.nih.gov/34972247/,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Review",False,2026-04-23T01:40:55
pubmed,peer_reviewed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",89e50c7dbadef7b4021f6b0d4ebe345e,Memory T cell aging and rejuvenation.,,Adamo S; Rurik JG; Gustafson CE; Buggert M,2026,Immunity,,41923646,,https://pubmed.ncbi.nlm.nih.gov/41923646/,Journal Article; Review,False,2026-04-23T01:40:55
pubmed,peer_reviewed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",ba6c49dfc16c222e1e3ed0e8db29ae4c,Current Trends in Anti-Aging Strategies.,,Rosen RS; Yarmush ML,2023,Annual review of biomedical engineering,,37289554,,https://pubmed.ncbi.nlm.nih.gov/37289554/,Journal Article; Review,False,2026-04-23T01:40:55
pubmed,peer_reviewed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",7f798f84af01a13faa1d14de0eb692fe,"Hyaluronic acid, a promising skin rejuvenating biomedicine: A review of recent updates and pre-clinical and clinical investigations on cosmetic and nutricosmetic effects.",,Bukhari SNA; Roswandi NL; Waqas M; Habib H; Hussain F; Khan S; Sohail M; Ramli NA,2018,International journal of biological macromolecules,,30287361,,https://pubmed.ncbi.nlm.nih.gov/30287361/,Journal Article; Review,False,2026-04-23T01:40:55
pubmed,peer_reviewed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",e30bfbcc3b71e1894ee0dcda042a6834,Metformin Restores CNS Remyelination Capacity by Rejuvenating Aged Stem Cells.,,Neumann B; Baror R; Zhao C; Segel M; Dietmann S; Rawji KS; Foerster S; McClain CR,2019,Cell stem cell,,31585093,,https://pubmed.ncbi.nlm.nih.gov/31585093/,"Journal Article; Research Support, Non-U.S. Gov't",False,2026-04-23T01:40:55
pubmed,peer_reviewed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",2deda09b5c594666614e3c0f2db13de2,Cellular reprogramming and epigenetic rejuvenation.,,Simpson DJ; Olova NN; Chandra T,2021,Clinical epigenetics,,34488874,,https://pubmed.ncbi.nlm.nih.gov/34488874/,"Journal Article; Research Support, Non-U.S. Gov't; Review",False,2026-04-23T01:40:55
pubmed,peer_reviewed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",04308cfbce2e1bbf7c8d8fe8666c34e3,"High-Intensity Focused Ultrasound-Application, Effects and Complications.",,Welc N; Owczarek M; Jałowska M; Dańczak-Pazdrowska A,2025,The Australasian journal of dermatology,,40095285,,https://pubmed.ncbi.nlm.nih.gov/40095285/,Journal Article; Review,False,2026-04-23T01:40:55
pubmed,peer_reviewed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",9295505b94f261b5c3435c09cb0e90f3,Transcriptomic reprogramming for neuronal age reversal.,,Plesa AM; Shadpour M; Boyden E; Church GM,2023,Human genetics,,37004545,,https://pubmed.ncbi.nlm.nih.gov/37004545/,Journal Article,False,2026-04-23T01:40:55
pubmed,peer_reviewed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",6b8c5df2282134da65b4d1be94fcebef,Evolutionary perspectives on ageing.,,Reichard M,2017,Seminars in cell & developmental biology,,28554569,,https://pubmed.ncbi.nlm.nih.gov/28554569/,"Journal Article; Review; Research Support, Non-U.S. Gov't",False,2026-04-23T01:40:55
pubmed,peer_reviewed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",c2aa68cfd2f15e438456120f9a9307c3,"Unlocking Longevity in Aesthetic Dermatology: Epigenetics, Aging, and Personalized Care.",,Haykal D; Flament F; Mora P; Balooch G; Cartier H,2025,International journal of dermatology,,40064617,,https://pubmed.ncbi.nlm.nih.gov/40064617/,Journal Article; Review,False,2026-04-23T01:40:55
pubmed,peer_reviewed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",c6f2fa989c3dbb609ad0638cdafd302a,Circulating plasma factors involved in rejuvenation.,,Kang JS; Yang YR,2020,Aging,,33197235,,https://pubmed.ncbi.nlm.nih.gov/33197235/,"Journal Article; Research Support, Non-U.S. Gov't; Review",False,2026-04-23T01:40:55
pubmed,peer_reviewed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",e41ef9517ba489c5facf45efad9956aa,Noninvasive vaginal rejuvenation.,,Hashim PW; Nia JK; Zade J; Farberg AS; Goldenberg G,2018,Cutis,,30489560,,https://pubmed.ncbi.nlm.nih.gov/30489560/,Journal Article,False,2026-04-23T01:40:55
pubmed,peer_reviewed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",f54d90bf558ab3c23fb1004b74db58dc,Regeneration leads to global tissue rejuvenation in aging sexual planarians.,,Dai X; Li X; Tyshkovskiy A; Zuckerman C; Cheng N; Lin P; Paris D; Qureshi S,2025,Nature aging,,40181188,,https://pubmed.ncbi.nlm.nih.gov/40181188/,Journal Article,False,2026-04-23T01:40:55
europe_pmc,mixed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",5925b0c504471d99c174c726ea72bcf7,The epigenetic rejuvenation promise: Partial reprogramming as a therapeutic strategy for aging and disease.,,"Li YY, Tay FR.",2026,Ageing Res Rev,10.1016/j.arr.2026.103009,41490578,,,review; journal article,False,2026-04-23T01:40:57
europe_pmc,mixed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",9b46352812ed30daa691c9e8df1c3cae,Escaping ageing through Cell Annealing-a phenomenological model.,,"Memczak S, Izpisua Belmonte JC, Graepel T.",2025,Cell Res,10.1038/s41422-025-01138-z,40628948,PMC12297431,,editorial,False,2026-04-23T01:40:57
europe_pmc,mixed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",f2db1c446b700eee2cd7c06c3d5af5ec,A State-of-the-Art Overview on (Epi)Genomics and Personalized Skin Rejuvenating Strategies.,,"Tauser RG, Vasincu IM, Iacob AT, Apotrosoaei M, Profire BȘ, Lupascu FG, Chirliu OM, Profire L.",2025,Pharmaceutics,10.3390/pharmaceutics17121585,41471101,PMC12736729,,review-article; review; journal article,False,2026-04-23T01:40:57
europe_pmc,mixed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",860af5d51d8ac55a4e18ad07605591d3,Gene therapy for aging: Current evidence and future directions.,,"Zhang Y, Gan L, Wang S, Zhang J.",2026,Ageing Res Rev,10.1016/j.arr.2026.103144,41997501,,,review; journal article,False,2026-04-23T01:40:57
europe_pmc,mixed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",e9d84ee4e6e0c116444e105c8ff97da0,Epigenetic Clocks in Skin Aging: From Exposome Drivers to Biomarkers and Therapeutic Interventions.,,"DelaO-Escamilla A, Khalil S, Galadari H, Guida S.",2025,Clin Cosmet Investig Dermatol,10.2147/ccid.s570073,41498118,PMC12766317,,review-article; review; journal article,False,2026-04-23T01:40:57
europe_pmc,mixed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",82495679b51e37413ea2815f1ba059b6,"Longitudinal Bidirectional Associations between Physical Activity and Cognitive Ability in Older Adults across the United Kingdom, United States, and China.",,"Zhang X, Zhao J, Zhao B, Li X.",2026,Med Sci Sports Exerc,10.1249/mss.0000000000003911,41392396,,,journal article,False,2026-04-23T01:40:57
europe_pmc,mixed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",f15e604beb6cbc3f99caabf00dd624ae,Pregnancy lab test dynamics resemble rejuvenation of some organs and aging of others.,,"Moran R, Pridham G, Toledano Y, Alon U.",2026,Nat Commun,10.1038/s41467-026-69340-0,41698913,PMC13021979,,research-article; journal article,False,2026-04-23T01:40:57
europe_pmc,mixed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",2fd47cb51be28a6aa3373a967a488e1f,"""Immunopause"" no more: exercise to counter immunosenescence in aging.",,"Sun C, Li J, Xu H, Du J, Muthusamy P, Liu K, Wei S, Zhang L.",2025,Immun Ageing,10.1186/s12979-025-00549-1,41275232,PMC12750878,,review-article; review; journal article,False,2026-04-23T01:40:57
europe_pmc,mixed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",9e1c04d3b3076d737c8ecd1784f160d3,A single factor for safer cellular rejuvenation,,"de Lima Camillo LP, Gam R, Maskalenka K, LeBlanc FJA, Urrutia GA, Mejia GM, Miller HE, Wardlaw CP, Pickles A, Everton L, Zaksauskaite R, Khan RB, Welsh A, Gambo S, Gallardo S, Oliynyk Z, Varankar SS, Epstein AE, Bendall A, Mowatt J, Ives D, Swain BM.",2025,PPR,10.1101/2025.06.05.657370,,,,preprint,False,2026-04-23T01:40:57
europe_pmc,mixed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",3a93a6b921732a6ae0208f986a914e89,The ethics case for longevity science.,,"Han ZZ, de Magalhães JP.",2026,Ageing Res Rev,10.1016/j.arr.2026.103054,41654143,,,review; journal article,False,2026-04-23T01:40:57
europe_pmc,mixed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",33cf3a85fee9e22969736d24e447aa24,"Little Old Lady, Me? Modern Cinematic Representations of Older Women and Challenging the Narrative of Decline",,,2025,Innov Aging,,,PMC12763018,,abstract,False,2026-04-23T01:40:57
europe_pmc,mixed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",e671d9e2fe9377ca355cf2b1ebd410bc,"Trends and projections of chronic obstructive pulmonary disease burden in postmenopausal women: a comparative study of four Western Pacific countries, 1990-2050.",,"Zeng J, Hu Z, Deng Y, Zheng Q, Lin X, Zeng Y, Du Z.",2026,Ann Med,10.1080/07853890.2026.2656516,41955458,,,comparative study; journal article,False,2026-04-23T01:40:57
europe_pmc,mixed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",e080939357cf65e9d768a710dcfc39a6,Sex Differences in Associations Between Adversity and Biological Ageing.,,"Mutz J, Di Benedetto L, Hoppen TH, Morina N, Aas M.",2026,Aging Cell,10.1111/acel.70392,41641981,PMC12875001,,research-article; journal article,False,2026-04-23T01:40:57
europe_pmc,mixed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",4179b02685d4bc0819c1865b437605e4,Targeting PURPL RNA enabled rejuvenation of senescence cells via epigenetic reprogramming.,,"Wang J, Yang X, Su X, Yi W, Sun W, Wei J, Ning YQ, Yan J.",2025,J Transl Med,10.1186/s12967-025-07208-5,41107828,PMC12535130,,research-article; journal article,False,2026-04-23T01:40:57
europe_pmc,mixed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",c298d35eef8bf69d4b6ad2ad225467dc,Hematopoietic (stem) cells-The elixir of life?,,"Cerezo EL, Anderson J, Vedrenne ED, Martín NY, Lengefeld J.",2026,FEBS Lett,10.1002/1873-3468.70215,41343291,PMC12926863,,other; review; journal article,False,2026-04-23T01:40:57
europe_pmc,mixed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",f8a177af32590ceb853b6f3a22225752,The Combined Benefits of Definisse™ Revitalise Threads and Definisse [KP1]&lt;sup&gt;®&lt;/sup&gt; Redensifying Cream Treatments: A 19-Patient Case Series.,,"Santorelli A, Mentone A, D'Alessio FM, Uderzo S, Manni M, Wong V.",2026,Life (Basel),10.3390/life16030465,41900983,PMC13027637,,research-article; journal article,False,2026-04-23T01:40:57
europe_pmc,mixed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",7388b0d7383518fbb7bae683f4be9f5e,"Aging of the Hematopoietic System: Mechanisms, Consequences, and Systemic Interactions.",,"Miyawaki M, Hashimoto S, Ogawa S, Kase Y.",2026,Aging Cell,10.1111/acel.70385,41540894,PMC12809054,,review-article; review; journal article,False,2026-04-23T01:40:57
europe_pmc,mixed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",0351500055a84ca60b2e6b200f811986,"Epigenetic Clocks, Resilience, and Multi-Omics Ageing: A Review and the EpiAge-R Conceptual Framework",,,2026,Int J Mol Sci,,,PMC12940517,,review-article; review; journal article,False,2026-04-23T01:40:57
europe_pmc,mixed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",66715a7dca1ab854a49eb36d1f407a61,A Biophysics of Epigenetic Rejuvenation.,,Singh PB.,2025,Cells,10.3390/cells14161249,40862728,PMC12384271,,other; journal article,False,2026-04-23T01:40:57
europe_pmc,mixed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",ab715419023d73777981a726ab1ed10b,Molecular evolution of animal aging.,,"Nussey DH, d'Adda di Fagagna F, Bardin AJ, Blau H, Brunet A, Bulavin DV, Guo L, Hara E, Junker JP, Gorbunova V, Mittelbrunn M, Rera M, Reznick J, Seluanov A, Schumacher B, Teeling EC, Valenzano DR, Ye J, Yun MH, Garinis GA, Gilson E.",2026,EMBO J,10.1038/s44318-026-00725-z,41760805,PMC13043702,,review-article; review; journal article,False,2026-04-23T01:40:57
europe_pmc,mixed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",00f4ceac00768f2d27c462a77e6f2593,Commercial food environment and cognitive health: findings from 114 urban communities.,,"Zhou W, Sim D, Zeng Y, Li H, Dai X, Chen Y, Gao J, Ma Y, Long Y, Zhang Z, Ji JS.",2026,Environ Res,10.1016/j.envres.2025.123640,41456661,,,journal article,False,2026-04-23T01:40:57
europe_pmc,mixed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",ed6f4048abbed0e052dc6d087b66928f,Fasting as Medicine: Mitochondrial and Endothelial Rejuvenation in Vascular Aging.,,"Milan M, Troyano-Rodriguez E, Ihuoma J, Negri S, Rudraboina R, Kosmider A, Awasthi S, Balasubramanian P, Conley S, Yabluchanskiy A, Csiszar A, Ungvari Z, de Cabo R, Tarantini S.",2026,Aging Cell,10.1111/acel.70372,41521387,PMC12791036,,review-article; review; journal article,False,2026-04-23T01:40:57
europe_pmc,mixed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",bb5bc6c17ab45601cb23fe6b2044640a,REVIVE: a computational platform for systematically identifying rejuvenating chemical and genetic perturbations.,,"Jung S, Hodar JA, Badam TVS, Del Sol A.",2025,Aging (Albany NY),10.18632/aging.206342,41296513,PMC12705183,,research-article; journal article,False,2026-04-23T01:40:57
europe_pmc,mixed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",e180952d23b3ecefe0ceb0113f6a1f94,Advances in Anti-aging Procedures: A Comprehensive Review of Surgical and Non-surgical Rejuvenation Techniques.,,"Rashid Y, Estela-Fernandez C, Sardar A, Deowan D, Safdar OM, Issimdar IA, Camilo-Torres S, Dawood N, Ali R, Silva AB.",2025,Cureus,10.7759/cureus.92666,41116919,PMC12535610,,review-article; review; journal article,False,2026-04-23T01:40:57
europe_pmc,mixed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",2c62beccea630569beda9e69514e3562,Vitisin B rejuvenates senescence via WBP2NL regulation.,,"Yoon JH, Lee YH, Oh S, Lee KS, Park JH, Lee YJ, So B, Kim D, Kim M, Kwon HW, Byun Y, Lee KY, Park JT.",2026,Mech Ageing Dev,10.1016/j.mad.2026.112159,41577206,,,journal article,False,2026-04-23T01:40:57
