source,source_stream,query,record_id,title,abstract,authors,year,journal,doi,pmid,pmcid,url,publication_type,is_preprint,retrieved_at,dedup_key,title_norm,screen_label,screen_confidence,exclusion_reason,intervention_classes,outcome_terms,evidence_model,retrieval_status,retrieval_note
crossref,bibliographic,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",a35f7b8e48a453afb1c68016a14224c1,Recombinant Human Erythropoietin Plays a Pivotal Role As a Topical Stem Cell Activator to Reverse Effects of Damage to the Skin in Aging and Trauma,,Bader Augustinus; Machens Hans-Guenther,2010.0,Rejuvenation Research,10.1089/rej.2010.1064,,,https://doi.org/10.1089/rej.2010.1064,journal-article,False,2026-04-23T01:40:58,doi:10.1089/rej.2010.1064,recombinant human erythropoietin plays a pivotal role as a topical stem cell activator to reverse effects of damage to the skin in aging and trauma,uncertain,0.45,ageing_outcome_unclear,stem_cell,,cellular,link_available,Full text link or landing page available
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",3bb33c7fa75c04d6ebebab1f53b97465,Accelerated Aging versus Rejuvenation of the Immune System in Heterochronic Parabiosis,,Pishel Iryna; Shytikov Dmytro; Orlova Tatiana; Peregudov Alex; Artyuhov Igor; Butenko Gennadij,2012.0,Rejuvenation Research,10.1089/rej.2012.1331,,,https://doi.org/10.1089/rej.2012.1331,journal-article,False,2026-04-23T01:41:58,doi:10.1089/rej.2012.1331,accelerated aging versus rejuvenation of the immune system in heterochronic parabiosis,uncertain,0.55,needs_full_text_or_abstract,controversial,rejuvenation,unclear,link_available,Full text link or landing page available
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",544536dda9cca86f18c05b13ed273e45,Resveratrol Up-Regulates the Erythrocyte Plasma Membrane Redox System and Mitigates Oxidation-Induced Alterations in Erythrocytes During Aging in Humans,,Pandey Kanti Bhooshan; Rizvi Syed Ibrahim,2013.0,Rejuvenation Research,10.1089/rej.2013.1419,,,https://doi.org/10.1089/rej.2013.1419,journal-article,False,2026-04-23T01:41:58,doi:10.1089/rej.2013.1419,resveratrol up regulates the erythrocyte plasma membrane redox system and mitigates oxidation induced alterations in erythrocytes during aging in humans,uncertain,0.45,ageing_outcome_unclear,supplements,,human,link_available,Full text link or landing page available
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",9fdec96c73bbc6170047ef9676513947,The Plasma NAD <sup>+</sup> Metabolome Is Dysregulated in “Normal” Aging,,Clement James; Wong Matthew; Poljak Anne; Sachdev Perminder; Braidy Nady,2019.0,Rejuvenation Research,10.1089/rej.2018.2077,,,https://doi.org/10.1089/rej.2018.2077,journal-article,False,2026-04-23T01:41:58,doi:10.1089/rej.2018.2077,the plasma nad sup sup metabolome is dysregulated in normal aging,uncertain,0.45,ageing_outcome_unclear,nad_sirtuin,,unclear,link_available,Full text link or landing page available
crossref,bibliographic,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",a03eb6f807937374048b2c0824b90136,How Could We Slow or Reverse the Human Aging Process and Extend the Healthy Life Span with Heterochronous Autologous Hematopoietic Stem Cell Transplantation,,Rožman Primož,2020.0,Rejuvenation Research,10.1089/rej.2018.2164,,,https://doi.org/10.1089/rej.2018.2164,journal-article,False,2026-04-23T01:40:58,doi:10.1089/rej.2018.2164,how could we slow or reverse the human aging process and extend the healthy life span with heterochronous autologous hematopoietic stem cell transplantation,uncertain,0.45,ageing_outcome_unclear,stem_cell,,cellular,link_available,Full text link or landing page available
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",2881004bd6a0cd095560b1bf14e818aa,"Three-Month Heterochronic Parabiosis Has a Deleterious Effect on the Lifespan of Young Animals, Without a Positive Effect for Old Animals",,Yankova Tatiana; Dubiley Tatiana; Shytikov Dmytro; Pishel Iryna,2022.0,Rejuvenation Research,10.1089/rej.2022.0029,,,https://doi.org/10.1089/rej.2022.0029,journal-article,False,2026-04-23T01:41:58,doi:10.1089/rej.2022.0029,three month heterochronic parabiosis has a deleterious effect on the lifespan of young animals without a positive effect for old animals,uncertain,0.55,needs_full_text_or_abstract,controversial,lifespan,unclear,link_available,Full text link or landing page available
europe_pmc,mixed,"(aging OR ageing OR healthspan OR lifespan) AND (""caloric restriction"" OR ""dietary restriction"" OR fasting)",55a690c67f71a679cee6805346a77163,Genetic regulation of fasting-induced longevity effects.,,"Luciano A, Robinson L, Schott WH, West AP, Korstanje R, Churchill GA.",2026.0,Genetics,10.1093/genetics/iyag045,41701627.0,,,journal article,False,2026-04-23T01:41:04,doi:10.1093/genetics/iyag045,genetic regulation of fasting induced longevity effects,uncertain,0.45,ageing_outcome_unclear,fasting,,unclear,abstract_or_metadata_only,No full text link captured
europe_pmc,mixed,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",8e0de24ef43190f2e492f3841aad5b0d,"Young Plasma Rejuvenates Blood DNA Methylation Profile, Extends Mean Lifespan, and Improves Physical Appearance in Old Rats.",,"Chiavellini P, Lehmann M, Gallardo MD, Mallat MC, Pasquini DC, Zoller JA, Gordevicius J, Girard M, Lacunza E, Herenu CB, Horvath S, Goya RG.",2024.0,J Gerontol A Biol Sci Med Sci,10.1093/gerona/glae071,38430547.0,PMC11020299,,"research support, non-u.s. gov't; research-article; journal article",False,2026-04-23T01:41:56,doi:10.1093/gerona/glae071,young plasma rejuvenates blood dna methylation profile extends mean lifespan and improves physical appearance in old rats,uncertain,0.55,needs_full_text_or_abstract,controversial,lifespan,unclear,retrieved_open_metadata,PMC full text likely available
europe_pmc,mixed,"(aging OR ageing OR healthspan OR lifespan) AND (""caloric restriction"" OR ""dietary restriction"" OR fasting)",22a93566822b4b4ea585a67010ab8713,"Caloric restriction and time-restricted eating in older adults with overweight or obesity: The Health, Aging, and Later-Life Outcomes Pilot Study.",,"Houston DK, Fanning J, Nicklas BJ, Delany JP, Hsu FC, Chen SH, Walkup M, Neiberg RH, Stowe CL, Kennedy K, Espeland MA, Ard JD, Miller ME, Rejeski WJ, Kritchevsky SB.",2026.0,J Gerontol A Biol Sci Med Sci,10.1093/gerona/glag061,41766355.0,PMC13049596,,research-article; randomized controlled trial; journal article,False,2026-04-23T01:41:04,doi:10.1093/gerona/glag061,caloric restriction and time restricted eating in older adults with overweight or obesity the health aging and later life outcomes pilot study,uncertain,0.45,ageing_outcome_unclear,caloric_restriction,,human,retrieved_open_metadata,PMC full text likely available
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (""stem cell"" OR ""partial reprogramming"" OR Yamanaka)",82361741eed6c77a34575c5e5659adbe,"MITOCHONDRIAL METABOLIC CHECKPOINT, STEM CELL AGING AND REJUVENATION",,Chen Danica,2022.0,Innovation in Aging,10.1093/geroni/igac059.1143,,,https://doi.org/10.1093/geroni/igac059.1143,journal-article,False,2026-04-23T01:41:45,doi:10.1093/geroni/igac059.1143,mitochondrial metabolic checkpoint stem cell aging and rejuvenation,uncertain,0.55,needs_full_text_or_abstract,stem_cell,rejuvenation,cellular,link_available,Full text link or landing page available
crossref,bibliographic,"(aging OR ageing OR healthspan OR lifespan) AND (""caloric restriction"" OR ""dietary restriction"" OR fasting)",2015d3a40fe605e5c3a32cb98bba7552,CALORIC RESTRICTION AND AGING: FROM CALORIES TO FASTING Times,,de Cabo Rafael,2023.0,Innovation in Aging,10.1093/geroni/igad104.1357,,,https://doi.org/10.1093/geroni/igad104.1357,journal-article,False,2026-04-23T01:41:06,doi:10.1093/geroni/igad104.1357,caloric restriction and aging from calories to fasting times,uncertain,0.45,ageing_outcome_unclear,caloric_restriction; fasting,,unclear,link_available,Full text link or landing page available
crossref,bibliographic,"(aging OR ageing OR healthspan OR lifespan) AND (""caloric restriction"" OR ""dietary restriction"" OR fasting)",993f43683524de597fef1b935ab5fd48,DIETARY RESTRICTION OF ISOLEUCINE INCREASES THE HEALTHSPAN AND LIFESPAN OF GENETICALLY HETEROGENEOUS MICE,,Green Cara,2023.0,Innovation in Aging,10.1093/geroni/igad104.2995,,,https://doi.org/10.1093/geroni/igad104.2995,journal-article,False,2026-04-23T01:41:06,doi:10.1093/geroni/igad104.2995,dietary restriction of isoleucine increases the healthspan and lifespan of genetically heterogeneous mice,include,0.75,,caloric_restriction,lifespan; healthspan,animal,link_available,Full text link or landing page available
crossref,bibliographic,"(aging OR ageing OR healthspan) AND (microbiome OR probiotic OR ""fecal microbiota"")",eb0ddb0938dbd95a550d736a8f750994,HARNESSING PROTEIN INTAKE AND MICROBIOME INTERACTIONS TO IMPROVE HEALTHSPAN,,Hill Cristal; Vaddi Prerana,2025.0,Innovation in Aging,10.1093/geroni/igaf122.1799,,,https://doi.org/10.1093/geroni/igaf122.1799,journal-article,False,2026-04-23T01:41:51,doi:10.1093/geroni/igaf122.1799,harnessing protein intake and microbiome interactions to improve healthspan,uncertain,0.55,needs_full_text_or_abstract,microbiome,healthspan,unclear,link_available,Full text link or landing page available
crossref,bibliographic,"(aging OR ageing OR healthspan OR lifespan) AND (""caloric restriction"" OR ""dietary restriction"" OR fasting)",2003185ec32875575f9564ae9cc18437,MOLECULAR MECHANISM OF LIFESPAN EXTENSION BY CALORIC RESTRICTION,,Li H.,2017.0,Innovation in Aging,10.1093/geroni/igx004.3354,,,https://doi.org/10.1093/geroni/igx004.3354,journal-article,False,2026-04-23T01:41:06,doi:10.1093/geroni/igx004.3354,molecular mechanism of lifespan extension by caloric restriction,uncertain,0.55,needs_full_text_or_abstract,caloric_restriction,lifespan,unclear,link_available,Full text link or landing page available
crossref,bibliographic,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",6908fc73d2bc4494c20b802019143ef5,P–230 The NAD+ precursor nicotinamide riboside protects against postovulatary aging in vitro,,Tianjie L,2021.0,Human Reproduction,10.1093/humrep/deab130.229,,,https://doi.org/10.1093/humrep/deab130.229,journal-article,False,2026-04-23T01:41:30,doi:10.1093/humrep/deab130.229,p 230 the nad precursor nicotinamide riboside protects against postovulatary aging in vitro,uncertain,0.45,ageing_outcome_unclear,nad_sirtuin,,cellular,link_available,Full text link or landing page available
crossref,bibliographic,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",2ee432592a3dd0871ad8653a2c8d1ef0,Hydroxyapatite-based nano-drug delivery system for nicotinamide mononucleotide (NMN): significantly enhancing NMN bioavailability and replenishing <i>in vivo</i> nicotinamide adenine dinucleotide (NAD+) levels,,Zhang Da; Yau Lee-Fong; Bai Long-Bo; Tong Tian-Tian; Cao Kai-Yue; Yan Tong-Meng; Zeng Ling; Jiang Zhi-Hong,2023.0,Journal of Pharmacy and Pharmacology,10.1093/jpp/rgad090,,,https://doi.org/10.1093/jpp/rgad090,journal-article,False,2026-04-23T01:41:30,doi:10.1093/jpp/rgad090,hydroxyapatite based nano drug delivery system for nicotinamide mononucleotide nmn significantly enhancing nmn bioavailability and replenishing i in vivo i nicotinamide adenine dinucleotide nad levels,uncertain,0.45,ageing_outcome_unclear,nad_sirtuin,,unclear,link_available,Full text link or landing page available
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",4a9b918368abe850ddaaf5f742a8e11d,"Keeping up with the nicotinamides: NADP(H), the forgotten circadian cofactor that keeps metabolic time.",,"Palluth L, Takahashi JS, Green CB.",2025.0,Life Metab,10.1093/lifemeta/loaf034,41070198.0,PMC12507031,,review-article; review; journal article,False,2026-04-23T01:41:28,doi:10.1093/lifemeta/loaf034,keeping up with the nicotinamides nadp h the forgotten circadian cofactor that keeps metabolic time,uncertain,0.45,ageing_outcome_unclear,sleep_circadian; nad_sirtuin,,unclear,retrieved_open_metadata,PMC full text likely available
crossref,bibliographic,"(aging OR ageing OR healthspan OR lifespan) AND (""caloric restriction"" OR ""dietary restriction"" OR fasting)",3f26265b124669620d9d13595894ae07,Caloric Restriction and Maximum Lifespan,,Clark William R,1992.0,A Means to an End The Biological Basis of Aging and Death,10.1093/oso/9780195125931.003.0008,,,https://doi.org/10.1093/oso/9780195125931.003.0008,book-chapter,False,2026-04-23T01:41:06,doi:10.1093/oso/9780195125931.003.0008,caloric restriction and maximum lifespan,uncertain,0.55,needs_full_text_or_abstract,caloric_restriction,lifespan,unclear,link_available,Full text link or landing page available
europe_pmc,mixed,(aging OR ageing OR longevity OR frailty) AND (metformin OR rapamycin OR sirolimus OR mTOR),4a2bb536e4053e7c209db1c3751848ba,Sirolimus and Mimetics: Modulator Sine Qua Non for Cardiac Xenotransplantation?,,Uzoigwe CE.,2026.0,FASEB J,10.1096/fj.202600109rr,41909987.0,,,review; journal article,False,2026-04-23T01:41:22,doi:10.1096/fj.202600109rr,sirolimus and mimetics modulator sine qua non for cardiac xenotransplantation,uncertain,0.45,ageing_outcome_unclear,rapamycin_mtor,,unclear,abstract_or_metadata_only,No full text link captured
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",38adba4ce0e50dbd3452f94e35517b7e,Dynamical Systems Models for Plasma Dilution,,Chambers Dylan; Christensen Neil,,,10.1101/2022.03.15.484505,,,https://doi.org/10.1101/2022.03.15.484505,posted-content,True,2026-04-23T01:41:58,doi:10.1101/2022.03.15.484505,dynamical systems models for plasma dilution,uncertain,0.45,ageing_outcome_unclear,controversial,,unclear,link_available,Full text link or landing page available
crossref,bibliographic,"(aging OR ageing OR healthspan OR lifespan) AND (""caloric restriction"" OR ""dietary restriction"" OR fasting)",8ec14970ed1c7f374bcf4cc6eb608f12,Dietary change without caloric restriction maintains a youthful profile in ageing yeast,,Horkai Dorottya; Houseley Jonathan,,,10.1101/2022.07.19.500645,,,https://doi.org/10.1101/2022.07.19.500645,posted-content,True,2026-04-23T01:41:06,doi:10.1101/2022.07.19.500645,dietary change without caloric restriction maintains a youthful profile in ageing yeast,uncertain,0.45,ageing_outcome_unclear,caloric_restriction,,unclear,link_available,Full text link or landing page available
crossref,bibliographic,(aging OR ageing OR senescence OR frailty) AND (senolytic OR senomorphic OR fisetin OR dasatinib OR quercetin),7012d1f9a35a5a383083d0496b05a998,"Exploring the effects of Dasatinib, Quercetin, and Fisetin on DNA methylation clocks: a longitudinal study on senolytic interventions",,Lee Edwin; Carreras-Gallo Natàlia; Lopez Leilani; Turner Logan; Lin Aaron; Mendez Tavis L.; Went Hannah; Tomusiak Alan,,,10.1101/2023.09.22.23295961,,,https://doi.org/10.1101/2023.09.22.23295961,posted-content,True,2026-04-23T01:41:38,doi:10.1101/2023.09.22.23295961,exploring the effects of dasatinib quercetin and fisetin on dna methylation clocks a longitudinal study on senolytic interventions,uncertain,0.45,ageing_outcome_unclear,senolytics,,unclear,link_available,Full text link or landing page available
crossref,bibliographic,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",20ed2945f84e5dac218d1c04cc95cea1,Towards personalized nicotinamide mononucleotide (NMN) supplementation: nicotinamide adenine dinucleotide (NAD) concentration,,Kuerec Ajla Hodzic; Wang Weilan; Yi Lin; Tao Rongsheng; Lin Zhigang; Vaidya Aditi; Pendse Sohal; Thasma Sornaraja,,,10.1101/2024.02.19.24303025,,,https://doi.org/10.1101/2024.02.19.24303025,posted-content,True,2026-04-23T01:41:30,doi:10.1101/2024.02.19.24303025,towards personalized nicotinamide mononucleotide nmn supplementation nicotinamide adenine dinucleotide nad concentration,uncertain,0.45,ageing_outcome_unclear,nad_sirtuin; supplements,,human,link_available,Full text link or landing page available
crossref,bibliographic,(aging OR ageing OR senescence OR frailty) AND (senolytic OR senomorphic OR fisetin OR dasatinib OR quercetin),77dd5a1df71cd68993ea8c0f198bb143,Senolytic therapy combining Dasatinib and Quercetin restores the chondrogenic phenotype of human osteoarthritic chondrocytes by promoting the release of pro-anabolic mediators,,Maurer Svenja; Kirsch Valeria; Ruths Leonie; Brenner Rolf E.; Riegger Jana,,,10.1101/2024.04.04.588076,,,https://doi.org/10.1101/2024.04.04.588076,posted-content,True,2026-04-23T01:41:38,doi:10.1101/2024.04.04.588076,senolytic therapy combining dasatinib and quercetin restores the chondrogenic phenotype of human osteoarthritic chondrocytes by promoting the release of pro anabolic mediators,uncertain,0.45,ageing_outcome_unclear,senolytics,,human,link_available,Full text link or landing page available
